,data.horse.bloodline,data.horse.breed_type,data.horse.color,data.horse.gen,data.horse.horse_type,data.horse.img_url,data.horse.inserted_at,data.horse.name,data.horse.nft_id,data.horse.parents,data.horse.race_statistic.first_place_finishes,data.horse.race_statistic.free_win_rate,data.horse.race_statistic.number_of_free_races,data.horse.race_statistic.number_of_paid_races,data.horse.race_statistic.number_of_races,data.horse.race_statistic.paid_win_rate,data.horse.race_statistic.second_place_finishes,data.horse.race_statistic.third_place_finishes,data.horse.race_statistic.win_rate,data.horse.super_coat
0,Buterin,pacer,Black Chocolate,Z183,Colt,https://img.zed.run/horses/1B1811.png,2022-07-02T00:49:25,King Ridge,436655,"[{'name': 'Z59 Slate Gray', 'nft_id': 209269}, {'name': 'Macrinus', 'nft_id': 148624}]",0,0.0,13,0,13,0.0,0,0,0.0,False
0,Buterin,pacer,Alabaster,Z172,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-02T00:49:45,King Colson,436656,"[{'name': 'Macrinus', 'nft_id': 148624}, {'name': 'Mijulie', 'nft_id': 18739}]",0,0.0,9,0,9,0.0,0,0,0.0,False
0,Buterin,pacer,Shadow Fighter,Z268,Mare,https://img.zed.run/horses/BFAFB2.png,2022-07-02T00:51:09,Queen Aliya,436659,"[{'name': 'King Chandler', 'nft_id': 419138}, {'name': 'Kimora Chen', 'nft_id': 209446}]",0,0.0,21,0,21,0.0,0,0,0.0,False
0,Buterin,pacer,AO,Z197,Stallion,https://img.zed.run/horses/008000.png,2022-07-02T00:51:29,King Anakin,436660,"[{'name': 'Lime Green Pacer', 'nft_id': 163645}, {'name': 'Be About It', 'nft_id': 134076}]",0,0.0,26,0,26,0.0,0,0,0.0,False
0,Buterin,pacer,Black Chocolate,Z268,Stallion,https://img.zed.run/horses/1B1811.png,2022-07-02T00:53:25,King Jonn,436663,"[{'name': 'King Rowen', 'nft_id': 420021}, {'name': 'IL BBC', 'nft_id': 166091}]",0,0.0,24,0,24,0.0,0,0,0.0,True
0,Buterin,pacer,Alabaster,Z268,Colt,https://img.zed.run/horses/F2F0E6.png,2022-07-02T00:54:22,King Canaan,436665,"[{'name': 'Queen Livia', 'nft_id': 421457}, {'name': 'Z268 Midnight Black XVI', 'nft_id': 402012}]",0,0.0,15,0,15,0.0,0,1,0.0,False
0,Buterin,pacer,Battle Horse Gray,Z268,Stallion,https://img.zed.run/horses/848482.png,2022-07-02T00:55:30,King Dash,436666,"[{'name': 'King Rowen', 'nft_id': 420021}, {'name': 'Willing 2 Wait 4 It', 'nft_id': 86191}]",3,4.0,75,3,78,0.0,4,1,3.85,False
0,Buterin,pacer,Azure,Z268,Filly,https://img.zed.run/horses/007FFF.png,2022-07-02T00:56:34,Queen Miley,436667,"[{'name': 'Z268 Midnight Black XVI', 'nft_id': 402012}, {'name': 'Black Future', 'nft_id': 387967}]",0,0.0,7,0,7,0.0,1,0,0.0,False
0,Finney,exclusive,Dark Byzantium,Z11,Colt,https://img.zed.run/horses/5D3954.png,2021-12-26T00:11:10,Nusa Penida,174525,"[{'name': 'Dank Terms', 'nft_id': 140212}, {'name': 'Pepi', 'nft_id': 22646}]",35,6.34,552,2,554,0.0,63,51,6.32,False
0,Buterin,pacer,Battle Horse Gray,Z170,Colt,https://img.zed.run/horses/848482.png,2022-07-02T00:57:26,King Otis,436669,"[{'name': 'King Chandler', 'nft_id': 419138}, {'name': 'Fiery Enchant', 'nft_id': 19051}]",0,0.0,15,0,15,0.0,0,0,0.0,False
0,Nakamoto,legendary,Bright Cerulean,Z2,Stallion,https://img.zed.run/horses/1DACD6.png,2022-07-02T01:07:52,Its A Killa,436672,"[{'name': 'John Doe', 'nft_id': 74}, {'name': 'Star Beam', 'nft_id': 61}]",15,7.77,193,15,208,0.0,24,40,7.21,False
0,Finney,legendary,Cerulean Frost,Z10,Colt,https://img.zed.run/horses/6D9BC3.png,2022-07-02T01:09:04,Main St,436674,"[{'name': 'Approaching Fast', 'nft_id': 12623}, {'name': 'The Gleen', 'nft_id': 2453}]",1,1.52,66,0,66,0.0,4,7,1.52,False
0,Finney,legendary,Cinnamon Satin,Z10,Filly,https://img.zed.run/horses/CD607E.png,2022-07-02T01:09:43,Transmit,436676,"[{'name': 'Inherent', 'nft_id': 11152}, {'name': 'The Gleen', 'nft_id': 2453}]",6,13.04,46,0,46,0.0,3,7,13.04,False
0,Buterin,genesis,Taupe,Z9,Stallion,https://img.zed.run/horses/715C56.png,2021-07-09T20:53:19,Gun Rooster,43460,[],2,3.03,33,31,64,3.23,5,3,3.13,False
0,Nakamoto,legendary,Antique Brass,Z2,Filly,https://img.zed.run/horses/CD9575.png,2022-07-02T01:10:19,Hidden Gears,436677,"[{'name': 'Stow Away', 'nft_id': 13272}, {'name': 'John Doe', 'nft_id': 74}]",6,5.71,105,2,107,0.0,13,11,5.61,False
0,Buterin,genesis,Peach Puff,Z9,Stallion,https://img.zed.run/horses/FFDAB9.png,2021-07-09T20:53:18,Samantha's Gold,43463,[],16,12.7,63,92,155,8.7,5,6,10.32,False
0,Finney,legendary,Midnight Black,Z13,Colt,https://img.zed.run/horses/000000.png,2022-07-02T01:13:10,Kninja,436678,"[{'name': 'Mystical Past', 'nft_id': 15016}, {'name': 'De La Bech', 'nft_id': 2527}]",5,4.17,120,1,121,0.0,6,11,4.13,False
0,Buterin,cross,Alizarin Crimson,Z22,Stallion,https://img.zed.run/horses/E32636.png,2021-12-26T00:27:32,Cross Hoss,174537,"[{'name': 'Brisket', 'nft_id': 96186}, {'name': 'No Emergency Fund', 'nft_id': 46867}]",5,2.14,234,0,234,0.0,17,27,2.14,False
0,Finney,legendary,Anti-Flash White,Z12,Mare,https://img.zed.run/horses/F2F3F4.png,2022-07-02T01:13:40,Magikk,436679,"[{'name': 'Mississippi Morning', 'nft_id': 24033}, {'name': 'Finishing Blow', 'nft_id': 20172}]",3,5.45,55,32,87,0.0,2,8,3.45,False
0,Finney,elite,White Smoke,Z23,Filly,https://img.zed.run/horses/F5F5F5.png,2022-07-02T01:21:00,Chain Smoke,436682,"[{'name': 'Manager of the Front', 'nft_id': 408292}, {'name': 'Ivory Rivalry', 'nft_id': 188035}]",0,0.0,21,2,23,0.0,1,2,0.0,False
0,Nakamoto,exclusive,Cerulean Frost,Z3,Mare,https://img.zed.run/horses/6D9BC3.png,2022-07-02T01:35:30,Transfer Of Funds,436688,"[{'name': 'Tantivy', 'nft_id': 187113}, {'name': 'Rosenberg', 'nft_id': 20899}]",3,4.55,66,15,81,0.0,3,13,3.7,False
0,Nakamoto,legendary,Field Drab,Z2,Colt,https://img.zed.run/horses/6C541E.png,2022-07-02T01:37:23,I Hear You Knocking,436690,"[{'name': 'Tick of Approval', 'nft_id': 13659}, {'name': ""Grace's Secret"", 'nft_id': 13252}]",2,15.38,13,0,13,0.0,2,2,15.38,False
0,Nakamoto,legendary,Cal Poly Pomona,Z3,Mare,https://img.zed.run/horses/1E4D2B.png,2022-07-02T01:37:54,Carnation Revolution,436691,"[{'name': 'Rosenberg', 'nft_id': 20899}, {'name': 'Military Express', 'nft_id': 20147}]",10,6.57,137,72,209,1.39,15,31,4.78,False
0,Nakamoto,legendary,Taupe,Z2,Mare,https://img.zed.run/horses/715C56.png,2022-07-02T01:40:11,Bentleys Got the Zoomies,436693,"[{'name': ""Grace's Secret"", 'nft_id': 13252}, {'name': 'Autumn Spirit', 'nft_id': 149}]",3,30.0,10,1,11,0.0,3,2,27.27,False
0,Nakamoto,legendary,Azure,Z2,Colt,https://img.zed.run/horses/007FFF.png,2022-07-02T01:40:26,Swing For The Fence,436694,"[{'name': 'Jackson Pollock', 'nft_id': 13305}, {'name': 'Little Less Talk', 'nft_id': 482}]",10,4.47,179,172,351,1.16,17,37,2.85,False
0,Szabo,exclusive,Cyclamen,Z10,Colt,https://img.zed.run/horses/F56FA1.png,2022-07-02T01:46:48,Sir Primogeniture,436695,"[{'name': 'Thurston Howell III', 'nft_id': 421454}, {'name': 'Lampoons Playstation', 'nft_id': 21260}]",22,8.21,268,23,291,0.0,27,32,7.56,False
0,Nakamoto,exclusive,Burnt Sienna,Z4,Mare,https://img.zed.run/horses/E97451.png,2022-07-02T02:02:09,Risk It For Space Buns,436697,"[{'name': 'Call Me Spacewoman', 'nft_id': 406026}, {'name': 'Risk It For The Biscuit', 'nft_id': 434}]",7,12.5,56,8,64,0.0,8,4,10.94,False
0,Finney,exclusive,Burnt Sienna,Z9,Stallion,https://img.zed.run/horses/E97451.png,2022-02-24T22:45:17,Hypnotize Me,305630,"[{'name': 'Overleveraged', 'nft_id': 200170}, {'name': 'Bam Bam Boogie', 'nft_id': 426}]",36,6.16,584,2,586,0.0,48,59,6.14,False
0,Finney,elite,Midnight Black,Z25,Mare,https://img.zed.run/horses/000000.png,2022-07-02T02:36:33,Shwifty Slander,436713,"[{'name': 'Shwifty', 'nft_id': 380820}, {'name': 'Unlimited Slander', 'nft_id': 19413}]",3,6.38,47,0,47,0.0,3,5,6.38,False
0,Buterin,pacer,Cinereous,Z150,Stallion,https://img.zed.run/horses/98817B.png,2021-12-26T01:10:59,D Ayton,174570,"[{'name': 'Brownie Pacer', 'nft_id': 140371}, {'name': 'Big Bratwurst', 'nft_id': 72706}]",0,0.0,1,0,1,0.0,0,0,0.0,False
0,Buterin,genesis,Thistle,Z9,Stallion,https://img.zed.run/horses/D8BFD8.png,2021-07-09T21:10:00,Orry Boy,43501,[],1,2.94,34,15,49,0.0,1,4,2.04,False
0,Finney,elite,Café Au Lait,Z28,Filly,https://img.zed.run/horses/A67B5B.png,2022-07-02T02:43:53,Shwifty Window,436719,"[{'name': 'Shwifty', 'nft_id': 380820}, {'name': 'Window', 'nft_id': 340721}]",0,0.0,14,0,14,0.0,0,0,0.0,False
0,Buterin,elite,Banana Mania,Z46,Colt,https://img.zed.run/horses/FAE7B5.png,2022-07-02T02:53:03,Shwifty Two,436722,"[{'name': 'Shwifty', 'nft_id': 380820}, {'name': 'Zenitsu Two', 'nft_id': 380409}]",13,6.84,190,1,191,0.0,22,18,6.81,False
0,Szabo,exclusive,Absolute Zero,Z12,Colt,https://img.zed.run/horses/0048BA.png,2022-07-02T02:54:56,Town & Country,436723,"[{'name': 'Thurston Howell III', 'nft_id': 421454}, {'name': 'Hidden Pebble', 'nft_id': 402032}]",0,0.0,27,0,27,0.0,2,5,0.0,False
0,Buterin,genesis,Cinnamon Satin,Z9,Stallion,https://img.zed.run/horses/CD607E.png,2021-07-09T21:10:40,Lucata,43507,[],17,18.28,93,4,97,0.0,12,7,17.53,False
0,Buterin,genesis,Suave Mauve,Z9,Stallion,https://img.zed.run/horses/D473D4.png,2021-07-09T21:11:04,Autry,43509,[],7,10.45,67,3,70,0.0,8,6,10.0,False
0,Finney,exclusive,Battle Horse Gray,Z14,Mare,https://img.zed.run/horses/848482.png,2021-12-26T01:26:39,The Black Echo,174581,"[{'name': ""Noho Me Ka Hau'oli"", 'nft_id': 139359}, {'name': 'Don â\x80\x99t Forget To Call', 'nft_id': 30135}]",35,19.02,184,34,218,0.0,9,17,16.06,False
0,Buterin,genesis,Fandango,Z9,Stallion,https://img.zed.run/horses/B53389.png,2021-07-09T21:11:26,Our Approach,43515,[],2,2.9,69,19,88,0.0,4,7,2.27,False
0,Nakamoto,exclusive,Brown Sugar,Z5,Colt,https://img.zed.run/horses/AF6E4D.png,2022-07-02T03:15:19,Off The Cliff,436734,"[{'name': 'Tension', 'nft_id': 420898}, {'name': 'Breaking Wind', 'nft_id': 147445}]",1,5.88,17,0,17,0.0,1,1,5.88,False
0,Buterin,genesis,Peach Puff,Z9,Mare,https://img.zed.run/horses/FFDAB9.png,2021-07-09T21:11:51,Woweee,43519,[],2,2.17,92,13,105,0.0,12,15,1.9,False
0,Finney,elite,Arylide Yellow,Z14,Colt,https://img.zed.run/horses/E9D66B.png,2022-07-02T03:23:41,Shanghai Foal,436736,"[{'name': 'Gold Jordan', 'nft_id': 401763}, {'name': 'Grigory', 'nft_id': 385670}]",27,6.07,428,37,465,2.7,38,33,5.81,False
0,Buterin,elite,Burnt Sienna,Z23,Colt,https://img.zed.run/horses/E97451.png,2022-07-02T03:25:57,Don't Race Me,436737,"[{'name': 'Get Learned', 'nft_id': 389138}, {'name': 'Wind Wave', 'nft_id': 164670}]",0,0.0,15,0,15,0.0,1,0,0.0,False
0,Szabo,cross,Suave Mauve,Z26,Filly,https://img.zed.run/horses/D473D4.png,2022-07-02T03:28:34,Ode To Hud,436738,"[{'name': 'Persevere', 'nft_id': 421639}, {'name': 'Death for Two', 'nft_id': 406866}]",7,9.72,72,5,77,0.0,4,3,9.09,False
0,Buterin,genesis,Chartreuse,Z9,Stallion,https://img.zed.run/horses/7FFF00.png,2021-07-09T21:11:52,Simply Ming,43518,[],12,8.87,124,21,145,4.76,14,17,8.28,False
0,Buterin,legendary,Desert Sand,Z12,Mare,https://img.zed.run/horses/EDC9AF.png,2022-07-02T03:45:36,Achilles Arrow,436745,"[{'name': 'Dakota Sun', 'nft_id': 21757}, {'name': 'Achilles Warrior', 'nft_id': 1111}]",7,6.67,105,13,118,0.0,8,16,5.93,False
0,Buterin,elite,Colombo Spice,Z21,Mare,https://img.zed.run/horses/FF3800.png,2022-07-02T03:49:36,KATINKA!,436749,"[{'name': 'Greenbrier', 'nft_id': 405727}, {'name': 'Supplementing Victory', 'nft_id': 20025}]",2,1.45,138,7,145,0.0,11,12,1.38,False
0,Buterin,elite,Dark Moss,Z76,Colt,https://img.zed.run/horses/4A5D23.png,2022-07-02T04:06:50,Colt 45 and,436754,"[{'name': 'Nice Gains, Bro!', 'nft_id': 379150}, {'name': 'Queen of the Dragons', 'nft_id': 86351}]",0,0.0,31,0,31,0.0,0,0,0.0,False
0,Buterin,cross,Battle Horse Gray,Z57,Filly,https://img.zed.run/horses/848482.png,2022-07-02T04:09:41,Crazy Return,436755,"[{'name': 'Nice Gains, Bro!', 'nft_id': 379150}, {'name': 'Inari', 'nft_id': 50552}]",0,0.0,27,0,27,0.0,0,0,0.0,False
0,Buterin,exclusive,Chartreuse,Z26,Filly,https://img.zed.run/horses/7FFF00.png,2022-07-02T04:15:42,JACKS EPISODE,436756,"[{'name': 'First Episode', 'nft_id': 366336}, {'name': 'Jackfin Gamma', 'nft_id': 105434}]",0,0.0,16,2,18,0.0,0,0,0.0,False
0,Buterin,exclusive,Dark Moss,Z37,Colt,https://img.zed.run/horses/4A5D23.png,2022-07-02T04:18:08,The Grass is Greener,436757,"[{'name': 'Parisian Princess', 'nft_id': 114904}, {'name': 'NoDak', 'nft_id': 30613}]",6,9.84,61,3,64,0.0,4,5,9.38,False
0,Finney,exclusive,Destiny,Z16,Mare,https://img.zed.run/horses/872657.png,2021-12-26T02:01:19,Flying Corolla,174614,"[{'name': 'Electric Cheetah', 'nft_id': 148275}, {'name': 'Belle Blue', 'nft_id': 95561}]",3,7.5,40,0,40,0.0,1,3,7.5,False
0,Nakamoto,exclusive,Taupe,Z4,Mare,https://img.zed.run/horses/715C56.png,2022-07-02T04:21:17,Plaid Model S,436759,"[{'name': 'Guadalupe', 'nft_id': 385839}, {'name': 'Platinum Proof', 'nft_id': 20649}]",2,0.92,109,16,125,6.25,13,10,1.6,False
0,Buterin,pacer,Rosy Brown,Z148,Stallion,https://img.zed.run/horses/BC8F8F.png,2021-12-26T02:01:55,its go time ETH,174616,"[{'name': 'Wise Pacer', 'nft_id': 140367}, {'name': 'Two if by Sea', 'nft_id': 137050}]",0,0.0,6,0,6,0.0,0,0,0.0,False
0,Buterin,exclusive,Fuzzy Wuzzy,Z23,Mare,https://img.zed.run/horses/CC6666.png,2021-12-26T02:03:16,Squib Kick,174617,"[{'name': 'Ginger Menace', 'nft_id': 38000}, {'name': 'Burning Enigma', 'nft_id': 27302}]",10,6.62,151,30,181,0.0,12,16,5.52,False
0,Buterin,exclusive,Royal Blue,Z27,Stallion,https://img.zed.run/horses/4169E1.png,2021-12-26T02:03:36,Cafeteria Cake,174618,"[{'name': 'Electric Moon', 'nft_id': 141050}, {'name': 'Burning Enigma', 'nft_id': 27302}]",93,12.92,480,253,733,12.25,62,72,12.69,False
0,Buterin,elite,AO,Z29,Stallion,https://img.zed.run/horses/008000.png,2022-07-02T04:32:24,Peachy Honey,436765,"[{'name': 'Witch Hole Honey', 'nft_id': 385673}, {'name': 'Blue Peach', 'nft_id': 51504}]",20,13.48,141,22,163,4.55,17,14,12.27,False
0,Szabo,exclusive,Bleu De France,Z11,Filly,https://img.zed.run/horses/318CE7.png,2022-07-02T04:36:10,Grocket,436768,"[{'name': 'Happy Snax', 'nft_id': 421339}, {'name': 'Daring Day', 'nft_id': 13087}]",0,0.0,42,1,43,0.0,2,5,0.0,False
0,Finney,legendary,Coral Wave,Z11,Colt,https://img.zed.run/horses/FF7F50.png,2022-07-02T04:44:47,Sunshine Dancer,436770,"[{'name': 'Chance To Dance', 'nft_id': 2560}, {'name': 'Sunshine Corner', 'nft_id': 2469}]",8,17.78,45,1,46,0.0,4,2,17.39,False
0,Finney,legendary,Coral Wave,Z11,Filly,https://img.zed.run/horses/FF7F50.png,2022-07-02T04:45:01,Christian,436771,"[{'name': 'Pop The Champagne', 'nft_id': 20413}, {'name': 'Sunshine Corner', 'nft_id': 2469}]",4,13.79,29,1,30,0.0,2,7,13.33,False
0,Finney,exclusive,Coral Wave,Z7,Colt,https://img.zed.run/horses/FF7F50.png,2022-07-02T04:45:51,Billy zhao,436772,"[{'name': ""Satoshi's Last Dream"", 'nft_id': 33453}, {'name': 'Sunshine Corner', 'nft_id': 2469}]",5,15.63,32,1,33,0.0,6,2,15.15,False
0,Buterin,exclusive,Chrome Yellow,Z19,Colt,https://img.zed.run/horses/FFA700.png,2022-07-02T04:47:38,Hunter's Crack Dealer,436773,"[{'name': 'Let Me Blow You Away', 'nft_id': 381170}, {'name': 'Sky Reigns', 'nft_id': 22005}]",3,6.12,49,0,49,0.0,1,3,6.12,False
0,Nakamoto,elite,Coyote Brown,Z6,Mare,https://img.zed.run/horses/81613C.png,2021-12-26T02:06:42,Toowoon Bay,174629,"[{'name': 'Derb is the Word', 'nft_id': 72898}, {'name': 'Mumbo Jumbo', 'nft_id': 39669}]",21,5.33,394,7,401,0.0,39,45,5.24,False
0,Nakamoto,elite,Fire Opal,Z5,Filly,https://img.zed.run/horses/E95C4B.png,2021-12-26T02:08:38,Wen Tournament,174633,"[{'name': 'WEN D-E-Z', 'nft_id': 147660}, {'name': 'Jumbo Champion', 'nft_id': 66082}]",0,0.0,4,0,4,0.0,0,1,0.0,False
0,Szabo,elite,Dark Moss,Z22,Mare,https://img.zed.run/horses/4A5D23.png,2022-07-02T05:17:02,Notions,436780,"[{'name': 'Marin', 'nft_id': 420634}, {'name': 'Salt Love', 'nft_id': 416782}]",10,13.51,74,5,79,0.0,6,15,12.66,False
0,Finney,elite,Banana Mania,Z26,Filly,https://img.zed.run/horses/FAE7B5.png,2022-07-02T05:29:04,Tofu With a Twist,436783,"[{'name': 'Twist & Shout', 'nft_id': 165855}, {'name': 'Tofu Noodle Soup', 'nft_id': 104136}]",0,0.0,12,1,13,0.0,1,1,0.0,False
